column_name,dtype
COLE_MCPIO_UBICACION_LOS ANDES,bool
COLE_MCPIO_UBICACION_LOS CÓRDOBAS,bool
COLE_MCPIO_UBICACION_LOS PALMITOS,bool
COLE_MCPIO_UBICACION_LOS PATIOS,bool
COLE_MCPIO_UBICACION_LOS SANTOS,bool
COLE_MCPIO_UBICACION_LOURDES,bool
COLE_MCPIO_UBICACION_LURUACO,bool
COLE_MCPIO_UBICACION_LÉRIDA,bool
COLE_MCPIO_UBICACION_LÍBANO,bool
COLE_MCPIO_UBICACION_LÓPEZ DE MICAY,bool
COLE_MCPIO_UBICACION_MACANAL,bool
COLE_MCPIO_UBICACION_MACARAVITA,bool
COLE_MCPIO_UBICACION_MACEO,bool
COLE_MCPIO_UBICACION_MACHETÁ,bool
COLE_MCPIO_UBICACION_MADRID,bool
COLE_MCPIO_UBICACION_MAGANGUÉ,bool
COLE_MCPIO_UBICACION_MAGÜÍ,bool
COLE_MCPIO_UBICACION_MAHATES,bool
COLE_MCPIO_UBICACION_MAICAO,bool
COLE_MCPIO_UBICACION_MAJAGUAL,bool
COLE_MCPIO_UBICACION_MALAMBO,bool
COLE_MCPIO_UBICACION_MALLAMA,bool
COLE_MCPIO_UBICACION_MANATÍ,bool
COLE_MCPIO_UBICACION_MANAURE,bool
COLE_MCPIO_UBICACION_MANAURE BALCÓN DEL CESAR,bool
COLE_MCPIO_UBICACION_MANIZALES,bool
COLE_MCPIO_UBICACION_MANTA,bool
COLE_MCPIO_UBICACION_MANZANARES,bool
COLE_MCPIO_UBICACION_MANÍ,bool
COLE_MCPIO_UBICACION_MAPIRIPANA,bool
COLE_MCPIO_UBICACION_MAPIRIPÁN,bool
COLE_MCPIO_UBICACION_MARGARITA,bool
COLE_MCPIO_UBICACION_MARINILLA,bool
COLE_MCPIO_UBICACION_MARIPÍ,bool
COLE_MCPIO_UBICACION_MARMATO,bool
COLE_MCPIO_UBICACION_MARQUETALIA,bool
COLE_MCPIO_UBICACION_MARSELLA,bool
COLE_MCPIO_UBICACION_MARULANDA,bool
COLE_MCPIO_UBICACION_MARÍA LA BAJA,bool
COLE_MCPIO_UBICACION_MATANZA,bool
COLE_MCPIO_UBICACION_MEDELLÍN,bool
COLE_MCPIO_UBICACION_MEDINA,bool
COLE_MCPIO_UBICACION_MEDIO ATRATO,bool
COLE_MCPIO_UBICACION_MEDIO BAUDÓ,bool
COLE_MCPIO_UBICACION_MEDIO SAN JUAN,bool
COLE_MCPIO_UBICACION_MELGAR,bool
COLE_MCPIO_UBICACION_MERCADERES,bool
COLE_MCPIO_UBICACION_MESETAS,bool
COLE_MCPIO_UBICACION_MILÁN,bool
COLE_MCPIO_UBICACION_MIRAFLORES,bool
COLE_MCPIO_UBICACION_MIRANDA,bool
COLE_MCPIO_UBICACION_MIRITÍ - PARANÁ,bool
COLE_MCPIO_UBICACION_MISTRATÓ,bool
COLE_MCPIO_UBICACION_MITÚ,bool
COLE_MCPIO_UBICACION_MOCOA,bool
COLE_MCPIO_UBICACION_MOGOTES,bool
COLE_MCPIO_UBICACION_MOLAGAVITA,bool
COLE_MCPIO_UBICACION_MOMIL,bool
COLE_MCPIO_UBICACION_MOMPÓS,bool
COLE_MCPIO_UBICACION_MONGUA,bool
COLE_MCPIO_UBICACION_MONGUÍ,bool
COLE_MCPIO_UBICACION_MONIQUIRÁ,bool
COLE_MCPIO_UBICACION_MONTEBELLO,bool
COLE_MCPIO_UBICACION_MONTECRISTO,bool
COLE_MCPIO_UBICACION_MONTELÍBANO,bool
COLE_MCPIO_UBICACION_MONTENEGRO,bool
COLE_MCPIO_UBICACION_MONTERREY,bool
COLE_MCPIO_UBICACION_MONTERÍA,bool
COLE_MCPIO_UBICACION_MORALES,bool
COLE_MCPIO_UBICACION_MORELIA,bool
COLE_MCPIO_UBICACION_MORICHAL,bool
COLE_MCPIO_UBICACION_MORROA,bool
COLE_MCPIO_UBICACION_MOSQUERA,bool
COLE_MCPIO_UBICACION_MOTAVITA,bool
COLE_MCPIO_UBICACION_MOÑITOS,bool
COLE_MCPIO_UBICACION_MURILLO,bool
COLE_MCPIO_UBICACION_MUTATÁ,bool
COLE_MCPIO_UBICACION_MUTISCUA,bool
COLE_MCPIO_UBICACION_MUZO,bool
COLE_MCPIO_UBICACION_MÁLAGA,bool
COLE_MCPIO_UBICACION_NARIÑO,bool
COLE_MCPIO_UBICACION_NATAGAIMA,bool
COLE_MCPIO_UBICACION_NECHÍ,bool
COLE_MCPIO_UBICACION_NECOCLÍ,bool
COLE_MCPIO_UBICACION_NEIRA,bool
COLE_MCPIO_UBICACION_NEIVA,bool
COLE_MCPIO_UBICACION_NEMOCÓN,bool
COLE_MCPIO_UBICACION_NILO,bool
COLE_MCPIO_UBICACION_NIMAIMA,bool
COLE_MCPIO_UBICACION_NOBSA,bool
COLE_MCPIO_UBICACION_NOCAIMA,bool
COLE_MCPIO_UBICACION_NORCASIA,bool
COLE_MCPIO_UBICACION_NOROSÍ,bool
COLE_MCPIO_UBICACION_NUEVA GRANADA,bool
COLE_MCPIO_UBICACION_NUEVO COLÓN,bool
COLE_MCPIO_UBICACION_NUNCHÍA,bool
COLE_MCPIO_UBICACION_NUQUÍ,bool
COLE_MCPIO_UBICACION_NÁTAGA,bool
COLE_MCPIO_UBICACION_NÓVITA,bool
COLE_MCPIO_UBICACION_OBANDO,bool
COLE_MCPIO_UBICACION_OCAMONTE,bool
COLE_MCPIO_UBICACION_OCAÑA,bool
COLE_MCPIO_UBICACION_OIBA,bool
COLE_MCPIO_UBICACION_OICATÁ,bool
COLE_MCPIO_UBICACION_OLAYA,bool
COLE_MCPIO_UBICACION_OLAYA HERRERA,bool
COLE_MCPIO_UBICACION_ONZAGA,bool
COLE_MCPIO_UBICACION_OPORAPA,bool
COLE_MCPIO_UBICACION_ORITO,bool
COLE_MCPIO_UBICACION_OROCUÉ,bool
COLE_MCPIO_UBICACION_ORTEGA,bool
COLE_MCPIO_UBICACION_OSPINA,bool
COLE_MCPIO_UBICACION_OTANCHE,bool
COLE_MCPIO_UBICACION_OVEJAS,bool
COLE_MCPIO_UBICACION_PACHAVITA,bool
COLE_MCPIO_UBICACION_PACHO,bool
COLE_MCPIO_UBICACION_PACOA,bool
COLE_MCPIO_UBICACION_PADILLA,bool
COLE_MCPIO_UBICACION_PAICOL,bool
COLE_MCPIO_UBICACION_PAILITAS,bool
COLE_MCPIO_UBICACION_PAIME,bool
COLE_MCPIO_UBICACION_PAIPA,bool
COLE_MCPIO_UBICACION_PAJARITO,bool
COLE_MCPIO_UBICACION_PALERMO,bool
COLE_MCPIO_UBICACION_PALESTINA,bool
COLE_MCPIO_UBICACION_PALMAR,bool
COLE_MCPIO_UBICACION_PALMAR DE VARELA,bool
COLE_MCPIO_UBICACION_PALMAS DEL SOCORRO,bool
COLE_MCPIO_UBICACION_PALMIRA,bool
COLE_MCPIO_UBICACION_PALMITO,bool
COLE_MCPIO_UBICACION_PALOCABILDO,bool
COLE_MCPIO_UBICACION_PAMPLONA,bool
COLE_MCPIO_UBICACION_PAMPLONITA,bool
COLE_MCPIO_UBICACION_PANA PANA,bool
COLE_MCPIO_UBICACION_PANDI,bool
COLE_MCPIO_UBICACION_PANQUEBA,bool
COLE_MCPIO_UBICACION_PARATEBUENO,bool
COLE_MCPIO_UBICACION_PASCA,bool
COLE_MCPIO_UBICACION_PASTO,bool
COLE_MCPIO_UBICACION_PATÍA,bool
COLE_MCPIO_UBICACION_PAUNA,bool
COLE_MCPIO_UBICACION_PAYA,bool
COLE_MCPIO_UBICACION_PAZ DE ARIPORO,bool
COLE_MCPIO_UBICACION_PAZ DE RÍO,bool
COLE_MCPIO_UBICACION_PEDRAZA,bool
COLE_MCPIO_UBICACION_PELAYA,bool
COLE_MCPIO_UBICACION_PENSILVANIA,bool
COLE_MCPIO_UBICACION_PEQUE,bool
COLE_MCPIO_UBICACION_PEREIRA,bool
COLE_MCPIO_UBICACION_PESCA,bool
COLE_MCPIO_UBICACION_PEÑOL,bool
COLE_MCPIO_UBICACION_PIAMONTE,bool
COLE_MCPIO_UBICACION_PIEDECUESTA,bool
COLE_MCPIO_UBICACION_PIEDRAS,bool
COLE_MCPIO_UBICACION_PIENDAMÓ - TUNÍA,bool
COLE_MCPIO_UBICACION_PIJAO,bool
COLE_MCPIO_UBICACION_PIJIÑO DEL CARMEN,bool
COLE_MCPIO_UBICACION_PINCHOTE,bool
COLE_MCPIO_UBICACION_PINILLOS,bool
COLE_MCPIO_UBICACION_PIOJÓ,bool
COLE_MCPIO_UBICACION_PISBA,bool
COLE_MCPIO_UBICACION_PITAL,bool
COLE_MCPIO_UBICACION_PITALITO,bool
COLE_MCPIO_UBICACION_PIVIJAY,bool
COLE_MCPIO_UBICACION_PLANADAS,bool
COLE_MCPIO_UBICACION_PLANETA RICA,bool
COLE_MCPIO_UBICACION_PLATO,bool
COLE_MCPIO_UBICACION_POLICARPA,bool
COLE_MCPIO_UBICACION_POLONUEVO,bool
COLE_MCPIO_UBICACION_PONEDERA,bool
COLE_MCPIO_UBICACION_POPAYÁN,bool
COLE_MCPIO_UBICACION_PORE,bool
COLE_MCPIO_UBICACION_POTOSÍ,bool
COLE_MCPIO_UBICACION_PRADERA,bool
COLE_MCPIO_UBICACION_PRADO,bool
COLE_MCPIO_UBICACION_PROVIDENCIA,bool
COLE_MCPIO_UBICACION_PUEBLO BELLO,bool
COLE_MCPIO_UBICACION_PUEBLO NUEVO,bool
COLE_MCPIO_UBICACION_PUEBLO RICO,bool
COLE_MCPIO_UBICACION_PUEBLORRICO,bool
COLE_MCPIO_UBICACION_PUEBLOVIEJO,bool
COLE_MCPIO_UBICACION_PUENTE NACIONAL,bool
COLE_MCPIO_UBICACION_PUERRES,bool
COLE_MCPIO_UBICACION_PUERTO ASÍS,bool
COLE_MCPIO_UBICACION_PUERTO BERRÍO,bool
COLE_MCPIO_UBICACION_PUERTO BOYACÁ,bool
COLE_MCPIO_UBICACION_PUERTO CAICEDO,bool
COLE_MCPIO_UBICACION_PUERTO CARREÑO,bool
COLE_MCPIO_UBICACION_PUERTO COLOMBIA,bool
COLE_MCPIO_UBICACION_PUERTO CONCORDIA,bool
COLE_MCPIO_UBICACION_PUERTO ESCONDIDO,bool
COLE_MCPIO_UBICACION_PUERTO GAITÁN,bool
COLE_MCPIO_UBICACION_PUERTO GUZMÁN,bool
COLE_MCPIO_UBICACION_PUERTO LEGUÍZAMO,bool
COLE_MCPIO_UBICACION_PUERTO LIBERTADOR,bool
COLE_MCPIO_UBICACION_PUERTO LLERAS,bool
COLE_MCPIO_UBICACION_PUERTO LÓPEZ,bool
COLE_MCPIO_UBICACION_PUERTO NARE,bool
COLE_MCPIO_UBICACION_PUERTO NARIÑO,bool
COLE_MCPIO_UBICACION_PUERTO PARRA,bool
COLE_MCPIO_UBICACION_PUERTO RICO,bool
COLE_MCPIO_UBICACION_PUERTO RONDÓN,bool
COLE_MCPIO_UBICACION_PUERTO SALGAR,bool
COLE_MCPIO_UBICACION_PUERTO SANTANDER,bool
COLE_MCPIO_UBICACION_PUERTO TEJADA,bool
COLE_MCPIO_UBICACION_PUERTO TRIUNFO,bool
COLE_MCPIO_UBICACION_PUERTO WILCHES,bool
COLE_MCPIO_UBICACION_PULÍ,bool
COLE_MCPIO_UBICACION_PUPIALES,bool
COLE_MCPIO_UBICACION_PURACÉ,bool
COLE_MCPIO_UBICACION_PURIFICACIÓN,bool
COLE_MCPIO_UBICACION_PURÍSIMA DE LA CONCEPCIÓN,bool
COLE_MCPIO_UBICACION_PÁCORA,bool
COLE_MCPIO_UBICACION_PÁEZ,bool
COLE_MCPIO_UBICACION_PÁRAMO,bool
COLE_MCPIO_UBICACION_QUEBRADANEGRA,bool
COLE_MCPIO_UBICACION_QUETAME,bool
COLE_MCPIO_UBICACION_QUIBDÓ,bool
COLE_MCPIO_UBICACION_QUIMBAYA,bool
COLE_MCPIO_UBICACION_QUINCHÍA,bool
COLE_MCPIO_UBICACION_QUIPILE,bool
COLE_MCPIO_UBICACION_QUÍPAMA,bool
COLE_MCPIO_UBICACION_RAGONVALIA,bool
COLE_MCPIO_UBICACION_RAMIRIQUÍ,bool
COLE_MCPIO_UBICACION_RECETOR,bool
COLE_MCPIO_UBICACION_REGIDOR,bool
COLE_MCPIO_UBICACION_REMEDIOS,bool
COLE_MCPIO_UBICACION_REMOLINO,bool
COLE_MCPIO_UBICACION_REPELÓN,bool
COLE_MCPIO_UBICACION_RESTREPO,bool
COLE_MCPIO_UBICACION_RETIRO,bool
COLE_MCPIO_UBICACION_RICAURTE,bool
COLE_MCPIO_UBICACION_RIOBLANCO,bool
COLE_MCPIO_UBICACION_RIOFRÍO,bool
COLE_MCPIO_UBICACION_RIOHACHA,bool
COLE_MCPIO_UBICACION_RIONEGRO,bool
COLE_MCPIO_UBICACION_RIOSUCIO,bool
COLE_MCPIO_UBICACION_RISARALDA,bool
COLE_MCPIO_UBICACION_RIVERA,bool
COLE_MCPIO_UBICACION_ROBERTO PAYÁN,bool
COLE_MCPIO_UBICACION_ROLDANILLO,bool
COLE_MCPIO_UBICACION_RONCESVALLES,bool
COLE_MCPIO_UBICACION_RONDÓN,bool
COLE_MCPIO_UBICACION_ROSAS,bool
COLE_MCPIO_UBICACION_ROVIRA,bool
COLE_MCPIO_UBICACION_RÁQUIRA,bool
COLE_MCPIO_UBICACION_RÍO DE ORO,bool
COLE_MCPIO_UBICACION_RÍO IRÓ,bool
COLE_MCPIO_UBICACION_RÍO QUITO,bool
COLE_MCPIO_UBICACION_RÍO VIEJO,bool
COLE_MCPIO_UBICACION_SABANA DE TORRES,bool
COLE_MCPIO_UBICACION_SABANAGRANDE,bool
COLE_MCPIO_UBICACION_SABANALARGA,bool
COLE_MCPIO_UBICACION_SABANAS DE SAN ÁNGEL,bool
COLE_MCPIO_UBICACION_SABANETA,bool
COLE_MCPIO_UBICACION_SABOYÁ,bool
COLE_MCPIO_UBICACION_SAHAGÚN,bool
COLE_MCPIO_UBICACION_SALADOBLANCO,bool
COLE_MCPIO_UBICACION_SALAMINA,bool
COLE_MCPIO_UBICACION_SALAZAR,bool
COLE_MCPIO_UBICACION_SALDAÑA,bool
COLE_MCPIO_UBICACION_SALENTO,bool
COLE_MCPIO_UBICACION_SALGAR,bool
COLE_MCPIO_UBICACION_SAMACÁ,bool
COLE_MCPIO_UBICACION_SAMANIEGO,bool
COLE_MCPIO_UBICACION_SAMANÁ,bool
COLE_MCPIO_UBICACION_SAMPUÉS,bool
COLE_MCPIO_UBICACION_SAN AGUSTÍN,bool
COLE_MCPIO_UBICACION_SAN ALBERTO,bool
COLE_MCPIO_UBICACION_SAN ANDRÉS,bool
COLE_MCPIO_UBICACION_SAN ANDRÉS DE CUERQUÍA,bool
COLE_MCPIO_UBICACION_SAN ANDRÉS DE SOTAVENTO,bool
COLE_MCPIO_UBICACION_SAN ANDRÉS DE TUMACO,bool
COLE_MCPIO_UBICACION_SAN ANTERO,bool
COLE_MCPIO_UBICACION_SAN ANTONIO,bool
COLE_MCPIO_UBICACION_SAN ANTONIO DEL TEQUENDAMA,bool
COLE_MCPIO_UBICACION_SAN BENITO,bool
COLE_MCPIO_UBICACION_SAN BENITO ABAD,bool
COLE_MCPIO_UBICACION_SAN BERNARDO,bool
COLE_MCPIO_UBICACION_SAN BERNARDO DEL VIENTO,bool
COLE_MCPIO_UBICACION_SAN CALIXTO,bool
COLE_MCPIO_UBICACION_SAN CARLOS,bool
COLE_MCPIO_UBICACION_SAN CARLOS DE GUAROA,bool
COLE_MCPIO_UBICACION_SAN CAYETANO,bool
COLE_MCPIO_UBICACION_SAN CRISTÓBAL,bool
COLE_MCPIO_UBICACION_SAN DIEGO,bool
COLE_MCPIO_UBICACION_SAN EDUARDO,bool
COLE_MCPIO_UBICACION_SAN ESTANISLAO,bool
COLE_MCPIO_UBICACION_SAN FELIPE,bool
COLE_MCPIO_UBICACION_SAN FERNANDO,bool
COLE_MCPIO_UBICACION_SAN FRANCISCO,bool
COLE_MCPIO_UBICACION_SAN GIL,bool
COLE_MCPIO_UBICACION_SAN JACINTO,bool
COLE_MCPIO_UBICACION_SAN JACINTO DEL CAUCA,bool
COLE_MCPIO_UBICACION_SAN JERÓNIMO,bool
COLE_MCPIO_UBICACION_SAN JOAQUÍN,bool
COLE_MCPIO_UBICACION_SAN JOSÉ,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DE LA MONTAÑA,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DE MIRANDA,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DE PARE,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DE URÉ,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DEL FRAGUA,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DEL GUAVIARE,bool
COLE_MCPIO_UBICACION_SAN JOSÉ DEL PALMAR,bool
COLE_MCPIO_UBICACION_SAN JUAN DE ARAMA,bool
COLE_MCPIO_UBICACION_SAN JUAN DE BETULIA,bool
COLE_MCPIO_UBICACION_SAN JUAN DE RIOSECO,bool
COLE_MCPIO_UBICACION_SAN JUAN DE URABÁ,bool
COLE_MCPIO_UBICACION_SAN JUAN DEL CESAR,bool
COLE_MCPIO_UBICACION_SAN JUAN NEPOMUCENO,bool
COLE_MCPIO_UBICACION_SAN JUANITO,bool
COLE_MCPIO_UBICACION_SAN LORENZO,bool
COLE_MCPIO_UBICACION_SAN LUIS,bool
COLE_MCPIO_UBICACION_SAN LUIS DE GACENO,bool
COLE_MCPIO_UBICACION_SAN LUIS DE PALENQUE,bool
COLE_MCPIO_UBICACION_SAN LUIS DE SINCÉ,bool
COLE_MCPIO_UBICACION_SAN MARCOS,bool
COLE_MCPIO_UBICACION_SAN MARTÍN,bool
COLE_MCPIO_UBICACION_SAN MARTÍN DE LOBA,bool
COLE_MCPIO_UBICACION_SAN MATEO,bool
COLE_MCPIO_UBICACION_SAN MIGUEL,bool
COLE_MCPIO_UBICACION_SAN MIGUEL DE SEMA,bool
COLE_MCPIO_UBICACION_SAN ONOFRE,bool
COLE_MCPIO_UBICACION_SAN PABLO,bool
COLE_MCPIO_UBICACION_SAN PABLO DE BORBUR,bool
COLE_MCPIO_UBICACION_SAN PEDRO,bool
COLE_MCPIO_UBICACION_SAN PEDRO DE CARTAGO,bool
COLE_MCPIO_UBICACION_SAN PEDRO DE LOS MILAGROS,bool
COLE_MCPIO_UBICACION_SAN PEDRO DE URABÁ,bool
COLE_MCPIO_UBICACION_SAN PELAYO,bool
COLE_MCPIO_UBICACION_SAN RAFAEL,bool
COLE_MCPIO_UBICACION_SAN ROQUE,bool
COLE_MCPIO_UBICACION_SAN SEBASTIÁN,bool
COLE_MCPIO_UBICACION_SAN SEBASTIÁN DE BUENAVISTA,bool
COLE_MCPIO_UBICACION_SAN SEBASTIÁN DE MARIQUITA,bool
COLE_MCPIO_UBICACION_SAN VICENTE DE CHUCURÍ,bool
COLE_MCPIO_UBICACION_SAN VICENTE DEL CAGUÁN,bool
COLE_MCPIO_UBICACION_SAN VICENTE FERRER,bool
COLE_MCPIO_UBICACION_SAN ZENÓN,bool
COLE_MCPIO_UBICACION_SANDONÁ,bool
COLE_MCPIO_UBICACION_SANTA ANA,bool
COLE_MCPIO_UBICACION_SANTA BÁRBARA,bool
COLE_MCPIO_UBICACION_SANTA BÁRBARA DE PINTO,bool
COLE_MCPIO_UBICACION_SANTA CATALINA,bool
COLE_MCPIO_UBICACION_SANTA FÉ DE ANTIOQUIA,bool
COLE_MCPIO_UBICACION_SANTA HELENA DEL OPÓN,bool
COLE_MCPIO_UBICACION_SANTA ISABEL,bool
COLE_MCPIO_UBICACION_SANTA LUCÍA,bool
COLE_MCPIO_UBICACION_SANTA MARTA,bool
COLE_MCPIO_UBICACION_SANTA MARÍA,bool
COLE_MCPIO_UBICACION_SANTA ROSA,bool
COLE_MCPIO_UBICACION_SANTA ROSA DE CABAL,bool
COLE_MCPIO_UBICACION_SANTA ROSA DE OSOS,bool
COLE_MCPIO_UBICACION_SANTA ROSA DE VITERBO,bool
COLE_MCPIO_UBICACION_SANTA ROSA DEL SUR,bool
COLE_MCPIO_UBICACION_SANTA ROSALÍA,bool
COLE_MCPIO_UBICACION_SANTA SOFÍA,bool
COLE_MCPIO_UBICACION_SANTACRUZ,bool
COLE_MCPIO_UBICACION_SANTANA,bool
COLE_MCPIO_UBICACION_SANTANDER DE QUILICHAO,bool
COLE_MCPIO_UBICACION_SANTIAGO,bool
COLE_MCPIO_UBICACION_SANTIAGO DE TOLÚ,bool
COLE_MCPIO_UBICACION_SANTO DOMINGO,bool
COLE_MCPIO_UBICACION_SANTO TOMÁS,bool
COLE_MCPIO_UBICACION_SANTUARIO,bool
COLE_MCPIO_UBICACION_SAPUYES,bool
COLE_MCPIO_UBICACION_SARAVENA,bool
COLE_MCPIO_UBICACION_SARDINATA,bool
COLE_MCPIO_UBICACION_SASAIMA,bool
COLE_MCPIO_UBICACION_SATIVANORTE,bool
COLE_MCPIO_UBICACION_SATIVASUR,bool
COLE_MCPIO_UBICACION_SEGOVIA,bool
COLE_MCPIO_UBICACION_SESQUILÉ,bool
COLE_MCPIO_UBICACION_SEVILLA,bool
COLE_MCPIO_UBICACION_SIACHOQUE,bool
COLE_MCPIO_UBICACION_SIBATÉ,bool
COLE_MCPIO_UBICACION_SIBUNDOY,bool
COLE_MCPIO_UBICACION_SILOS,bool
COLE_MCPIO_UBICACION_SILVANIA,bool
COLE_MCPIO_UBICACION_SILVIA,bool
COLE_MCPIO_UBICACION_SIMACOTA,bool
COLE_MCPIO_UBICACION_SIMIJACA,bool
COLE_MCPIO_UBICACION_SIMITÍ,bool
COLE_MCPIO_UBICACION_SINCELEJO,bool
COLE_MCPIO_UBICACION_SIPÍ,bool
COLE_MCPIO_UBICACION_SITIONUEVO,bool
COLE_MCPIO_UBICACION_SOACHA,bool
COLE_MCPIO_UBICACION_SOATÁ,bool
COLE_MCPIO_UBICACION_SOCHA,bool
COLE_MCPIO_UBICACION_SOCORRO,bool
COLE_MCPIO_UBICACION_SOCOTÁ,bool
COLE_MCPIO_UBICACION_SOGAMOSO,bool
COLE_MCPIO_UBICACION_SOLANO,bool
COLE_MCPIO_UBICACION_SOLEDAD,bool
COLE_MCPIO_UBICACION_SOLITA,bool
COLE_MCPIO_UBICACION_SOMONDOCO,bool
COLE_MCPIO_UBICACION_SONSÓN,bool
COLE_MCPIO_UBICACION_SOPETRÁN,bool
COLE_MCPIO_UBICACION_SOPLAVIENTO,bool
COLE_MCPIO_UBICACION_SOPÓ,bool
COLE_MCPIO_UBICACION_SORA,bool
COLE_MCPIO_UBICACION_SORACÁ,bool
COLE_MCPIO_UBICACION_SOTAQUIRÁ,bool
COLE_MCPIO_UBICACION_SOTARA,bool
COLE_MCPIO_UBICACION_SUAITA,bool
COLE_MCPIO_UBICACION_SUAN,bool
COLE_MCPIO_UBICACION_SUAZA,bool
COLE_MCPIO_UBICACION_SUBACHOQUE,bool
COLE_MCPIO_UBICACION_SUCRE,bool
COLE_MCPIO_UBICACION_SUESCA,bool
COLE_MCPIO_UBICACION_SUPATÁ,bool
COLE_MCPIO_UBICACION_SUPÍA,bool
COLE_MCPIO_UBICACION_SURATÁ,bool
COLE_MCPIO_UBICACION_SUSA,bool
COLE_MCPIO_UBICACION_SUSACÓN,bool
COLE_MCPIO_UBICACION_SUTAMARCHÁN,bool
COLE_MCPIO_UBICACION_SUTATAUSA,bool
COLE_MCPIO_UBICACION_SUTATENZA,bool
COLE_MCPIO_UBICACION_SUÁREZ,bool
COLE_MCPIO_UBICACION_SÁCAMA,bool
COLE_MCPIO_UBICACION_SÁCHICA,bool
COLE_MCPIO_UBICACION_TABIO,bool
COLE_MCPIO_UBICACION_TADÓ,bool
COLE_MCPIO_UBICACION_TALAIGUA NUEVO,bool
COLE_MCPIO_UBICACION_TAMALAMEQUE,bool
COLE_MCPIO_UBICACION_TAME,bool
COLE_MCPIO_UBICACION_TAMINANGO,bool
COLE_MCPIO_UBICACION_TANGUA,bool
COLE_MCPIO_UBICACION_TARAPACÁ,bool
COLE_MCPIO_UBICACION_TARAZÁ,bool
COLE_MCPIO_UBICACION_TARQUI,bool
COLE_MCPIO_UBICACION_TARSO,bool
COLE_MCPIO_UBICACION_TASCO,bool
COLE_MCPIO_UBICACION_TAURAMENA,bool
COLE_MCPIO_UBICACION_TAUSA,bool
COLE_MCPIO_UBICACION_TELLO,bool
COLE_MCPIO_UBICACION_TENA,bool
COLE_MCPIO_UBICACION_TENERIFE,bool
COLE_MCPIO_UBICACION_TENJO,bool
COLE_MCPIO_UBICACION_TENZA,bool
COLE_MCPIO_UBICACION_TEORAMA,bool
COLE_MCPIO_UBICACION_TERUEL,bool
COLE_MCPIO_UBICACION_TESALIA,bool
COLE_MCPIO_UBICACION_TIBACUY,bool
COLE_MCPIO_UBICACION_TIBANÁ,bool
COLE_MCPIO_UBICACION_TIBASOSA,bool
COLE_MCPIO_UBICACION_TIBIRITA,bool
COLE_MCPIO_UBICACION_TIBÚ,bool
COLE_MCPIO_UBICACION_TIERRALTA,bool
COLE_MCPIO_UBICACION_TIMANÁ,bool
COLE_MCPIO_UBICACION_TIMBIQUÍ,bool
COLE_MCPIO_UBICACION_TIMBÍO,bool
COLE_MCPIO_UBICACION_TINJACÁ,bool
COLE_MCPIO_UBICACION_TIPACOQUE,bool
COLE_MCPIO_UBICACION_TIQUISIO,bool
COLE_MCPIO_UBICACION_TITIRIBÍ,bool
COLE_MCPIO_UBICACION_TOCA,bool
COLE_MCPIO_UBICACION_TOCAIMA,bool
COLE_MCPIO_UBICACION_TOCANCIPÁ,bool
COLE_MCPIO_UBICACION_TOGÜÍ,bool
COLE_MCPIO_UBICACION_TOLEDO,bool
COLE_MCPIO_UBICACION_TOLÚ VIEJO,bool
COLE_MCPIO_UBICACION_TONA,bool
COLE_MCPIO_UBICACION_TOPAIPÍ,bool
COLE_MCPIO_UBICACION_TORIBÍO,bool
COLE_MCPIO_UBICACION_TORO,bool
COLE_MCPIO_UBICACION_TOTA,bool
COLE_MCPIO_UBICACION_TOTORÓ,bool
COLE_MCPIO_UBICACION_TRINIDAD,bool
COLE_MCPIO_UBICACION_TRUJILLO,bool
COLE_MCPIO_UBICACION_TUBARÁ,bool
COLE_MCPIO_UBICACION_TUCHÍN,bool
COLE_MCPIO_UBICACION_TULUÁ,bool
COLE_MCPIO_UBICACION_TUNJA,bool
COLE_MCPIO_UBICACION_TUNUNGUÁ,bool
COLE_MCPIO_UBICACION_TURBACO,bool
COLE_MCPIO_UBICACION_TURBANÁ,bool
COLE_MCPIO_UBICACION_TURBO,bool
COLE_MCPIO_UBICACION_TURMEQUÉ,bool
COLE_MCPIO_UBICACION_TUTA,bool
COLE_MCPIO_UBICACION_TUTAZÁ,bool
COLE_MCPIO_UBICACION_TÁMARA,bool
COLE_MCPIO_UBICACION_TÁMESIS,bool
COLE_MCPIO_UBICACION_TÓPAGA,bool
COLE_MCPIO_UBICACION_TÚQUERRES,bool
COLE_MCPIO_UBICACION_UBALÁ,bool
COLE_MCPIO_UBICACION_UBAQUE,bool
COLE_MCPIO_UBICACION_ULLOA,bool
COLE_MCPIO_UBICACION_UNE,bool
COLE_MCPIO_UBICACION_UNGUÍA,bool
COLE_MCPIO_UBICACION_UNIÓN PANAMERICANA,bool
COLE_MCPIO_UBICACION_URAMITA,bool
COLE_MCPIO_UBICACION_URIBE,bool
COLE_MCPIO_UBICACION_URIBIA,bool
COLE_MCPIO_UBICACION_URRAO,bool
COLE_MCPIO_UBICACION_URUMITA,bool
COLE_MCPIO_UBICACION_USIACURÍ,bool
COLE_MCPIO_UBICACION_VALDIVIA,bool
